,Talotyyppi,m2,Vh,em2,Rv,Krs,Hissi,Kunto,Tontti,postcode,X,Y,PA,Asukkaat,vaestontiheys
2697,kt,6000,178000,2967,1964,1/4,ei,hyvä,vuokra,710,389420,6679099,2823097,12710,0.004502147818512789
2698,kt,5950,141500,2378,1987,2/2,ei,tyyd.,vuokra,710,389420,6679099,2823097,12710,0.004502147818512789
2699,kt,5550,115000,2072,1978,4/4,ei,tyyd.,vuokra,710,389420,6679099,2823097,12710,0.004502147818512789
2700,kt,6600,132000,2000,1964,1/8,on,tyyd.,vuokra,710,389420,6679099,2823097,12710,0.004502147818512789
2701,kt,6000,183000,3050,1965,3/4,ei,hyvä,vuokra,710,389420,6679099,2823097,12710,0.004502147818512789
2702,kt,6500,394500,6069,2020,2/2,on,hyvä,oma,710,389420,6679099,2823097,12710,0.004502147818512789
2703,kt,8400,191000,2274,1965,3/4,ei,tyyd.,vuokra,710,389420,6679099,2823097,12710,0.004502147818512789
2704,kt,6750,190000,2815,1962,1/3,ei,hyvä,vuokra,710,389420,6679099,2823097,12710,0.004502147818512789
2705,kt,7350,200000,2721,1987,1/4,on,tyyd.,oma,710,389420,6679099,2823097,12710,0.004502147818512789
2706,kt,7050,152000,2156,1971,1/6,on,tyyd.,oma,710,389420,6679099,2823097,12710,0.004502147818512789
2707,rt,8300,291000,3506,1985,1/1,ei,hyvä,vuokra,710,389420,6679099,2823097,12710,0.004502147818512789
2708,kt,6050,292700,4838,2021,3/3,on,hyvä,vuokra,710,389420,6679099,2823097,12710,0.004502147818512789
2709,rt,6150,288000,4683,2021,2/2,ei,hyvä,vuokra,710,389420,6679099,2823097,12710,0.004502147818512789
2710,kt,8200,215000,2622,1977,3/5,on,hyvä,oma,710,389420,6679099,2823097,12710,0.004502147818512789
2711,kt,7600,236000,3105,1987,2/4,on,hyvä,oma,710,389420,6679099,2823097,12710,0.004502147818512789
2712,kt,7000,188000,2686,1987,,ei,hyvä,vuokra,710,389420,6679099,2823097,12710,0.004502147818512789
2713,kt,7000,200000,2857,1984,1/4,ei,tyyd.,vuokra,710,389420,6679099,2823097,12710,0.004502147818512789
2714,kt,7050,403000,5716,2020,3/3,on,hyvä,oma,710,389420,6679099,2823097,12710,0.004502147818512789
2715,kt,7200,389000,5403,2020,1/3,on,hyvä,oma,710,389420,6679099,2823097,12710,0.004502147818512789
2716,kt,7450,209000,2805,1971,5/7,on,hyvä,oma,710,389420,6679099,2823097,12710,0.004502147818512789
2717,kt,7950,350000,4403,2014,2/3,on,hyvä,vuokra,710,389420,6679099,2823097,12710,0.004502147818512789
2718,kt,6000,292000,4867,2019,2/6,on,hyvä,vuokra,710,389420,6679099,2823097,12710,0.004502147818512789
2719,kt,7250,185000,2552,1975,7/7,on,hyvä,oma,710,389420,6679099,2823097,12710,0.004502147818512789
2720,kt,6750,170000,2519,1963,1/3,ei,hyvä,vuokra,710,389420,6679099,2823097,12710,0.004502147818512789
2721,kt,8000,183000,2288,1964,3/8,on,tyyd.,vuokra,710,389420,6679099,2823097,12710,0.004502147818512789
2722,kt,7800,192285,2465,1971,1/7,on,tyyd.,oma,710,389420,6679099,2823097,12710,0.004502147818512789
2723,kt,8400,150000,1786,1965,4/4,ei,huono,vuokra,710,389420,6679099,2823097,12710,0.004502147818512789
2724,kt,7300,180308,2470,1978,4/4,on,hyvä,oma,710,389420,6679099,2823097,12710,0.004502147818512789
2725,kt,6400,163000,2547,1984,2/5,ei,hyvä,vuokra,710,389420,6679099,2823097,12710,0.004502147818512789
2726,kt,8400,145000,1726,1965,1/4,ei,huono,vuokra,710,389420,6679099,2823097,12710,0.004502147818512789
2727,kt,6750,184000,2726,1963,4/4,ei,,vuokra,710,389420,6679099,2823097,12710,0.004502147818512789
2728,kt,9450,158000,1672,1970,5/7,on,tyyd.,oma,710,389420,6679099,2823097,12710,0.004502147818512789
2729,rt,9450,395200,4182,2022,1/2,on,hyvä,vuokra,710,389420,6679099,2823097,12710,0.004502147818512789
2730,kt,6750,186000,2756,1963,3/3,ei,hyvä,vuokra,710,389420,6679099,2823097,12710,0.004502147818512789
2731,kt,9150,480606,5253,2021,4/4,on,hyvä,vuokra,710,389420,6679099,2823097,12710,0.004502147818512789
2732,kt,11350,180000,1586,1970,4/7,on,tyyd.,oma,710,389420,6679099,2823097,12710,0.004502147818512789
2733,rt,9100,239000,2626,1994,-1/2,ei,tyyd.,vuokra,710,389420,6679099,2823097,12710,0.004502147818512789
2734,rt,10000,273000,2730,1980,1/2,ei,tyyd.,oma,710,389420,6679099,2823097,12710,0.004502147818512789
2735,rt,9750,557000,5713,2020,2/2,on,hyvä,oma,710,389420,6679099,2823097,12710,0.004502147818512789
2736,kt,9450,183500,1942,1972,3/7,on,hyvä,oma,710,389420,6679099,2823097,12710,0.004502147818512789
2737,rt,8250,285000,3455,1985,2/1,ei,hyvä,vuokra,710,389420,6679099,2823097,12710,0.004502147818512789
2738,kt,6750,194000,2874,1962,1/3,ei,hyvä,vuokra,710,389420,6679099,2823097,12710,0.004502147818512789
2739,kt,9500,222000,2337,1971,1/3,ei,tyyd.,oma,710,389420,6679099,2823097,12710,0.004502147818512789
2740,rt,9750,557000,5713,2020,2/2,on,hyvä,oma,710,389420,6679099,2823097,12710,0.004502147818512789
2741,kt,6750,160900,2384,1963,2/4,ei,tyyd.,vuokra,710,389420,6679099,2823097,12710,0.004502147818512789
2742,rt,10600,480000,4528,2014,2/2,on,hyvä,vuokra,710,389420,6679099,2823097,12710,0.004502147818512789
2743,kt,6750,170000,2519,1962,2/4,ei,tyyd.,vuokra,710,389420,6679099,2823097,12710,0.004502147818512789
2744,kt,6750,155000,2296,1963,2/3,ei,tyyd.,vuokra,710,389420,6679099,2823097,12710,0.004502147818512789
2745,kt,3000,140000,4667,1982,4/5,on,tyyd.,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2746,kt,3150,151500,4810,1983,3/5,on,tyyd.,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2747,kt,3000,145000,4833,1980,2/5,on,hyvä,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2748,kt,3000,145000,4833,1981,4/5,on,tyyd.,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2749,kt,3050,141000,4623,1978,5/5,on,hyvä,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2750,kt,3200,146000,4563,1985,4/4,on,tyyd.,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2751,kt,6150,174000,2829,1985,1/1,ei,tyyd.,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2752,kt,4650,160000,3441,1989,3/6,on,hyvä,vuokra,720,388585,6680320,2088327,8574,0.004105678852018865
2753,kt,4500,175000,3889,1990,1/3,ei,tyyd.,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2754,kt,5400,158000,2926,1972,3/3,ei,hyvä,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2755,kt,5350,176000,3290,1985,4/5,on,tyyd.,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2756,kt,5400,151000,2796,1972,2/3,ei,tyyd.,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2757,kt,5400,155000,2870,1972,1/3,ei,tyyd.,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2758,kt,5400,147000,2722,1972,2/3,ei,tyyd.,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2759,kt,4500,169000,3756,1970,3/3,ei,tyyd.,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2760,kt,5300,190000,3585,1980,3/3,ei,hyvä,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2761,kt,6150,172000,2797,1985,1/2,ei,tyyd.,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2762,kt,5600,194400,3471,1988,2/3,ei,hyvä,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2763,kt,5000,174000,3480,1980,3/3,ei,,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2764,kt,6100,146000,2393,1976,3/6,on,hyvä,vuokra,720,388585,6680320,2088327,8574,0.004105678852018865
2765,rt,5050,199337,3947,1989,1/1,ei,hyvä,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2766,kt,5100,248000,4863,2009,3/7,on,hyvä,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2767,kt,5850,171000,2923,1978,3/4,ei,tyyd.,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2768,kt,4500,175000,3889,1981,2/5,on,hyvä,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2769,kt,5850,175500,3000,1978,2/5,on,hyvä,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2770,kt,7350,198000,2694,1982,3/5,on,tyyd.,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2771,kt,7050,235000,3333,1981,3/5,on,tyyd.,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2772,kt,6500,215000,3308,1989,5/6,on,tyyd.,vuokra,720,388585,6680320,2088327,8574,0.004105678852018865
2773,kt,7250,263500,3634,1986,1/3,ei,hyvä,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2774,rt,6600,338000,5121,2020,2/2,ei,hyvä,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2775,rt,6600,338000,5121,2020,2/2,ei,hyvä,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2776,rt,6600,338000,5121,2020,2/2,ei,hyvä,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2777,rt,6600,338000,5121,2020,2/2,ei,hyvä,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2778,rt,7400,321000,4338,1999,1/1,ei,hyvä,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2779,kt,7450,220000,2953,1978,3/4,ei,hyvä,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2780,kt,7000,205000,2929,1980,3/3,ei,hyvä,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2781,kt,7350,250000,3401,1985,2/3,ei,hyvä,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2782,kt,7050,225000,3191,1980,2/4,ei,hyvä,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2783,rt,8050,200000,2484,1980,1/2,ei,tyyd.,vuokra,720,388585,6680320,2088327,8574,0.004105678852018865
2784,kt,6200,242000,3903,2020,4/4,ei,hyvä,,720,388585,6680320,2088327,8574,0.004105678852018865
2785,kt,7250,217000,2993,1978,2/3,ei,hyvä,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2786,kt,7400,212000,2865,1985,3/3,ei,tyyd.,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2787,rt,8500,253000,2976,1981,2/2,ei,hyvä,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2788,kt,6400,176500,2758,1970,3/3,ei,tyyd.,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2789,kt,6800,197000,2897,1983,1/4,on,tyyd.,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2790,rt,8500,235000,2765,1981,1/2,ei,tyyd.,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2791,kt,7600,185000,2434,1978,2/3,ei,tyyd.,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2792,kt,8700,237375,2728,1981,2/4,ei,tyyd.,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2793,rt,9300,250000,2688,1982,1/2,ei,tyyd.,vuokra,720,388585,6680320,2088327,8574,0.004105678852018865
2794,kt,8300,258000,3108,1991,2/2,ei,tyyd.,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2795,rt,8600,335000,3895,1973,1/1,ei,hyvä,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2796,kt,8400,245000,2917,1980,3/3,ei,hyvä,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2797,rt,11450,339000,2961,1982,-1/2,ei,hyvä,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2798,kt,8800,259000,2943,1981,3/3,ei,hyvä,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2799,ok,14400,519000,3604,1958,3/3,ei,hyvä,oma,720,388585,6680320,2088327,8574,0.004105678852018865
2800,kt,5700,190000,3333,1988,2/3,ei,tyyd.,oma,730,390646,6682592,3623273,11226,0.0030983036608061274
2801,kt,4900,127000,2592,1971,1/3,ei,huono,oma,730,390646,6682592,3623273,11226,0.0030983036608061274
2802,kt,5100,200000,3922,1969,3/3,ei,hyvä,oma,730,390646,6682592,3623273,11226,0.0030983036608061274
2803,kt,5700,193000,3386,1989,3/3,ei,hyvä,vuokra,730,390646,6682592,3623273,11226,0.0030983036608061274
2804,kt,3700,153000,4135,1985,3/3,ei,tyyd.,oma,730,390646,6682592,3623273,11226,0.0030983036608061274
2805,kt,3700,157001,4243,1985,3/3,ei,tyyd.,oma,730,390646,6682592,3623273,11226,0.0030983036608061274
2806,kt,5900,167000,2831,1979,2/2,ei,hyvä,vuokra,730,390646,6682592,3623273,11226,0.0030983036608061274
2807,rt,6100,255000,4180,1984,1/1,ei,hyvä,oma,730,390646,6682592,3623273,11226,0.0030983036608061274
2808,kt,5550,224000,4036,2011,4/4,on,hyvä,vuokra,730,390646,6682592,3623273,11226,0.0030983036608061274
2809,kt,4800,147000,3063,1974,1/3,ei,hyvä,oma,730,390646,6682592,3623273,11226,0.0030983036608061274
2810,kt,4900,146000,2980,1971,3/3,ei,tyyd.,oma,730,390646,6682592,3623273,11226,0.0030983036608061274
2811,rt,8450,330500,3911,2000,1/1,ei,tyyd.,oma,730,390646,6682592,3623273,11226,0.0030983036608061274
2812,kt,5700,155000,2719,1972,1/3,ei,hyvä,oma,730,390646,6682592,3623273,11226,0.0030983036608061274
2813,rt,7200,270000,3750,1988,1/2,ei,tyyd.,oma,730,390646,6682592,3623273,11226,0.0030983036608061274
2814,rt,8700,270000,3103,1966,,ei,hyvä,oma,730,390646,6682592,3623273,11226,0.0030983036608061274
2815,rt,9250,290000,3135,2007,-1/2,ei,hyvä,,730,390646,6682592,3623273,11226,0.0030983036608061274
2816,rt,7600,280000,3684,1990,1/1,ei,hyvä,oma,730,390646,6682592,3623273,11226,0.0030983036608061274
2817,rt,6900,225000,3261,1989,1/1,ei,tyyd.,oma,730,390646,6682592,3623273,11226,0.0030983036608061274
2818,rt,7400,268000,3622,1996,2/2,ei,hyvä,oma,730,390646,6682592,3623273,11226,0.0030983036608061274
2819,kt,7600,258000,3395,2003,4/4,on,tyyd.,vuokra,730,390646,6682592,3623273,11226,0.0030983036608061274
2820,kt,6200,170000,2742,1974,1/3,ei,hyvä,oma,730,390646,6682592,3623273,11226,0.0030983036608061274
2821,rt,7550,222000,2940,1979,1/2,ei,hyvä,vuokra,730,390646,6682592,3623273,11226,0.0030983036608061274
2822,kt,7000,318000,4543,2011,2/4,on,hyvä,vuokra,730,390646,6682592,3623273,11226,0.0030983036608061274
2823,rt,7500,240000,3200,1985,-1/2,ei,hyvä,vuokra,730,390646,6682592,3623273,11226,0.0030983036608061274
2824,rt,7050,280000,3972,1982,1/1,ei,hyvä,oma,730,390646,6682592,3623273,11226,0.0030983036608061274
2825,rt,7450,299000,4013,1989,-1/2,ei,hyvä,oma,730,390646,6682592,3623273,11226,0.0030983036608061274
2826,rt,7450,299000,4013,1989,-1/2,ei,hyvä,oma,730,390646,6682592,3623273,11226,0.0030983036608061274
2827,kt,7850,322000,4102,2006,2/4,on,tyyd.,vuokra,730,390646,6682592,3623273,11226,0.0030983036608061274
2828,rt,8650,288000,3329,2004,-1/2,ei,hyvä,vuokra,730,390646,6682592,3623273,11226,0.0030983036608061274
2829,rt,7500,247000,3293,1985,1/2,ei,hyvä,vuokra,730,390646,6682592,3623273,11226,0.0030983036608061274
2830,rt,6500,225000,3462,1984,1/2,ei,,oma,730,390646,6682592,3623273,11226,0.0030983036608061274
2831,rt,7650,180000,2353,1979,1/2,ei,tyyd.,vuokra,730,390646,6682592,3623273,11226,0.0030983036608061274
2832,rt,8000,259000,3238,2008,2/2,ei,hyvä,vuokra,730,390646,6682592,3623273,11226,0.0030983036608061274
2833,kt,8200,325000,3963,2007,4/4,on,hyvä,oma,730,390646,6682592,3623273,11226,0.0030983036608061274
2834,rt,6900,218000,3159,1988,1/1,ei,huono,oma,730,390646,6682592,3623273,11226,0.0030983036608061274
2835,kt,6900,224000,3246,1967,1/3,ei,hyvä,oma,730,390646,6682592,3623273,11226,0.0030983036608061274
2836,ok,7200,290000,4028,1926,1/3,ei,huono,oma,730,390646,6682592,3623273,11226,0.0030983036608061274
2837,ok,7250,229000,3159,1984,1/1,ei,hyvä,oma,730,390646,6682592,3623273,11226,0.0030983036608061274
2838,ok,17900,610000,3408,1957,2/2,ei,hyvä,oma,730,390646,6682592,3623273,11226,0.0030983036608061274
2839,rt,10400,146500,1409,1948,1/1,ei,,oma,730,390646,6682592,3623273,11226,0.0030983036608061274
2840,rt,9800,284000,2898,1980,-2/2,ei,tyyd.,oma,730,390646,6682592,3623273,11226,0.0030983036608061274
2841,rt,9000,339000,3767,1988,1/1,ei,hyvä,oma,730,390646,6682592,3623273,11226,0.0030983036608061274
2842,rt,11900,416000,3496,2000,1/2,ei,hyvä,oma,730,390646,6682592,3623273,11226,0.0030983036608061274
2843,rt,10450,355500,3402,2007,1/2,ei,hyvä,vuokra,730,390646,6682592,3623273,11226,0.0030983036608061274
2844,rt,9900,295000,2980,1966,1/1,ei,hyvä,oma,730,390646,6682592,3623273,11226,0.0030983036608061274
2845,rt,8850,373000,4215,2002,1/1,ei,hyvä,oma,730,390646,6682592,3623273,11226,0.0030983036608061274
2846,rt,10850,410000,3779,1992,-1/2,ei,hyvä,oma,730,390646,6682592,3623273,11226,0.0030983036608061274
2847,rt,11500,390000,3391,2002,1/2,ei,tyyd.,oma,730,390646,6682592,3623273,11226,0.0030983036608061274
2848,rt,9800,290000,2959,1980,2/2,ei,hyvä,oma,730,390646,6682592,3623273,11226,0.0030983036608061274
2849,ok,17300,479000,2769,1997,1/2,ei,tyyd.,oma,730,390646,6682592,3623273,11226,0.0030983036608061274
2850,ok,10900,573000,5257,2014,,ei,hyvä,oma,730,390646,6682592,3623273,11226,0.0030983036608061274
2851,rt,10100,412000,4079,2008,1/2,ei,hyvä,vuokra,730,390646,6682592,3623273,11226,0.0030983036608061274
2852,ok,10900,573000,5257,2014,,ei,hyvä,oma,730,390646,6682592,3623273,11226,0.0030983036608061274
2853,rt,10100,412000,4079,2008,1/2,ei,hyvä,vuokra,730,390646,6682592,3623273,11226,0.0030983036608061274
2854,rt,8500,335833,3951,2000,1/1,ei,hyvä,oma,730,390646,6682592,3623273,11226,0.0030983036608061274
2855,rt,19500,512000,2626,1999,-1/3,ei,hyvä,vuokra,730,390646,6682592,3623273,11226,0.0030983036608061274
2856,ok,14600,424000,2904,1992,-1/1,ei,hyvä,oma,730,390646,6682592,3623273,11226,0.0030983036608061274
2857,ok,10900,460000,4220,1994,3/3,ei,tyyd.,oma,730,390646,6682592,3623273,11226,0.0030983036608061274
2858,ok,11800,560000,4746,2013,,ei,hyvä,oma,730,390646,6682592,3623273,11226,0.0030983036608061274
2859,ok,12700,422000,3323,2001,-1/2,ei,hyvä,oma,730,390646,6682592,3623273,11226,0.0030983036608061274
2860,kt,4900,96000,1959,1972,3/3,ei,tyyd.,oma,740,389151,6683735,3565185,10347,0.002902233684927991
2861,kt,6350,110000,1732,1970,3/3,ei,tyyd.,oma,740,389151,6683735,3565185,10347,0.002902233684927991
2862,rt,6000,163272,2721,1991,2/2,ei,hyvä,vuokra,740,389151,6683735,3565185,10347,0.002902233684927991
2863,rt,5300,199000,3755,1986,,ei,hyvä,oma,740,389151,6683735,3565185,10347,0.002902233684927991
2864,kt,6350,169000,2661,1974,1/3,ei,hyvä,vuokra,740,389151,6683735,3565185,10347,0.002902233684927991
2865,rt,5250,182000,3467,1986,1/1,ei,tyyd.,oma,740,389151,6683735,3565185,10347,0.002902233684927991
2866,kt,6200,135000,2177,1968,1/3,ei,hyvä,oma,740,389151,6683735,3565185,10347,0.002902233684927991
2867,rt,5900,192000,3254,1982,1/1,ei,hyvä,vuokra,740,389151,6683735,3565185,10347,0.002902233684927991
2868,kt,4150,85000,2048,1971,2/2,ei,tyyd.,oma,740,389151,6683735,3565185,10347,0.002902233684927991
2869,rt,5800,235000,4052,1989,1/1,ei,hyvä,oma,740,389151,6683735,3565185,10347,0.002902233684927991
2870,kt,6350,116000,1827,1972,3/3,ei,hyvä,oma,740,389151,6683735,3565185,10347,0.002902233684927991
2871,kt,4350,183000,4207,1995,2/2,ei,hyvä,oma,740,389151,6683735,3565185,10347,0.002902233684927991
2872,rt,6150,235000,3821,1986,1/1,ei,tyyd.,oma,740,389151,6683735,3565185,10347,0.002902233684927991
2873,kt,4850,116000,2392,1972,3/3,ei,tyyd.,oma,740,389151,6683735,3565185,10347,0.002902233684927991
2874,kt,4350,210000,4828,2017,4/6,on,hyvä,vuokra,740,389151,6683735,3565185,10347,0.002902233684927991
2875,kt,6200,124000,2000,1968,1/3,ei,hyvä,oma,740,389151,6683735,3565185,10347,0.002902233684927991
2876,kt,4850,117000,2412,1968,3/3,ei,tyyd.,oma,740,389151,6683735,3565185,10347,0.002902233684927991
2877,kt,6200,125000,2016,1973,3/3,ei,hyvä,oma,740,389151,6683735,3565185,10347,0.002902233684927991
2878,kt,4150,115000,2771,1971,2/2,ei,hyvä,oma,740,389151,6683735,3565185,10347,0.002902233684927991
2879,kt,6300,161000,2556,1973,2/3,ei,hyvä,oma,740,389151,6683735,3565185,10347,0.002902233684927991
2880,kt,4850,103000,2124,1970,2/2,ei,tyyd.,oma,740,389151,6683735,3565185,10347,0.002902233684927991
2881,kt,8050,128000,1590,1968,2/3,ei,tyyd.,oma,740,389151,6683735,3565185,10347,0.002902233684927991
2882,rt,8000,275000,3438,1966,1/1,ei,tyyd.,oma,740,389151,6683735,3565185,10347,0.002902233684927991
2883,kt,7450,170000,2282,1983,1/2,ei,hyvä,vuokra,740,389151,6683735,3565185,10347,0.002902233684927991
2884,rt,7150,292000,4084,1985,1/1,ei,hyvä,oma,740,389151,6683735,3565185,10347,0.002902233684927991
2885,kt,8450,116000,1373,1971,2/2,ei,tyyd.,oma,740,389151,6683735,3565185,10347,0.002902233684927991
2886,kt,8050,174000,2161,1972,2/3,ei,hyvä,oma,740,389151,6683735,3565185,10347,0.002902233684927991
2887,rt,10100,270000,2673,1964,2/2,ei,tyyd.,oma,740,389151,6683735,3565185,10347,0.002902233684927991
2888,rt,7950,220000,2767,1985,2/2,ei,hyvä,vuokra,740,389151,6683735,3565185,10347,0.002902233684927991
2889,rt,7150,292000,4084,1986,1/1,ei,hyvä,oma,740,389151,6683735,3565185,10347,0.002902233684927991
2890,kt,7450,165000,2215,1987,1/2,ei,huono,vuokra,740,389151,6683735,3565185,10347,0.002902233684927991
2891,rt,8450,221000,2615,1991,2/2,ei,tyyd.,vuokra,740,389151,6683735,3565185,10347,0.002902233684927991
2892,kt,5850,225000,3846,2018,2/2,ei,hyvä,vuokra,740,389151,6683735,3565185,10347,0.002902233684927991
2893,kt,8450,120000,1420,1971,2/2,ei,,oma,740,389151,6683735,3565185,10347,0.002902233684927991
2894,rt,8000,240000,3000,1983,1/2,ei,tyyd.,vuokra,740,389151,6683735,3565185,10347,0.002902233684927991
2895,rt,7450,200000,2685,1985,1/1,ei,hyvä,vuokra,740,389151,6683735,3565185,10347,0.002902233684927991
2896,rt,8000,218000,2725,1987,-1/2,ei,tyyd.,vuokra,740,389151,6683735,3565185,10347,0.002902233684927991
2897,kt,7450,189000,2537,1982,1/2,ei,hyvä,vuokra,740,389151,6683735,3565185,10347,0.002902233684927991
2898,rt,8200,245000,2988,1980,1/2,ei,hyvä,vuokra,740,389151,6683735,3565185,10347,0.002902233684927991
2899,kt,8450,125000,1479,1969,1/2,ei,tyyd.,oma,740,389151,6683735,3565185,10347,0.002902233684927991
2900,kt,7500,139000,1853,1982,2/2,ei,tyyd.,vuokra,740,389151,6683735,3565185,10347,0.002902233684927991
2901,ok,9650,378000,3917,2007,2/2,ei,hyvä,oma,740,389151,6683735,3565185,10347,0.002902233684927991
2902,ok,12000,360000,3000,1986,-1/1,ei,tyyd.,oma,740,389151,6683735,3565185,10347,0.002902233684927991
